rank_test_macro_f1,param_n_estimators,param_learning_rate,param_estimator__max_depth,param_estimator__min_samples_leaf,param_estimator__criterion,param_estimator__class_weight,mean_test_macro_f1,std_test_macro_f1,mean_test_f1_g,std_test_f1_g,mean_test_f1_b,std_test_f1_b,mean_test_recall_b,std_test_recall_b,mean_test_accuracy,std_test_accuracy,mean_test_roc_auc,std_test_roc_auc,mean_train_macro_f1,std_train_macro_f1
388,25,1.5,1,5,entropy,,0.9044658706706518,0.02699271872090548,0.93528094769051,0.018255486474743052,0.8736507936507936,0.035921445045539804,0.8252307692307692,0.04134542038705433,0.9144466800804828,0.024098345519812398,0.941965811965812,0.03013277555198346,0.9740464131400353,0.007102694009265075
391,25,1.0,3,2,gini,balanced,0.9044253729271337,0.0398157587665426,0.935333059408736,0.026191971514221854,0.873517686445531,0.053519997092092285,0.8252307692307692,0.05467580623074752,0.914446680080483,0.035125368059026225,0.9697914529914529,0.007657680085064452,1.0,0.0
392,25,0.1,2,5,entropy,,0.9042840334203281,0.02362975681402469,0.939636515300409,0.01294987126460234,0.8689315515402471,0.034356593986869195,0.769846153846154,0.05291592080419853,0.9173843058350102,0.018921869795050783,0.9612957264957267,0.01579314157837515,0.9202649047431295,0.011010246360864992
393,25,0.5,1,1,entropy,,0.904029617680077,0.04357847871261866,0.9396702800534005,0.024670518326419925,0.8683889553067532,0.06250733524969425,0.7775384615384616,0.08664475523346728,0.9173440643863179,0.0355232855641172,0.944957264957265,0.022048700571085864,0.9133327374747836,0.010521398201002244
393,25,0.5,1,2,entropy,,0.904029617680077,0.04357847871261866,0.9396702800534005,0.024670518326419925,0.8683889553067532,0.06250733524969425,0.7775384615384616,0.08664475523346728,0.9173440643863179,0.0355232855641172,0.944957264957265,0.022048700571085864,0.9133327374747836,0.010521398201002244
393,25,0.5,1,5,entropy,,0.904029617680077,0.04357847871261866,0.9396702800534005,0.024670518326419925,0.8683889553067532,0.06250733524969425,0.7775384615384616,0.08664475523346728,0.9173440643863179,0.0355232855641172,0.944957264957265,0.022048700571085864,0.9133327374747836,0.010521398201002244
396,25,1.0,3,1,gini,balanced,0.903888461997553,0.02649478441722564,0.9358373618612793,0.01824108174626831,0.8719395621338266,0.034822661040598675,0.8098461538461539,0.037045949398873616,0.9145271629778673,0.02390944920554093,0.955671794871795,0.02399935324328834,1.0,0.0
397,50,1.5,3,5,entropy,balanced,0.9036357618890761,0.011444028550456913,0.9359647111980479,0.005992174078612193,0.8713068125801045,0.017039023725999886,0.8098461538461539,0.04485980792272637,0.9145271629778671,0.009047974521681301,0.964225641025641,0.018325163920079535,1.0,0.0
398,50,1.0,3,2,gini,balanced,0.9034514498250641,0.03774861771227031,0.9361181324592553,0.023743985791119044,0.8707847671908727,0.05178136909173825,0.8095384615384615,0.0638815471870079,0.9145271629778673,0.03258001963903166,0.9707350427350427,0.017189422648956443,1.0,0.0
399,25,1.5,2,5,gini,,0.9033164626739264,0.04400121696786149,0.9360286096160099,0.028404320240803253,0.8706043157318432,0.05964540638181111,0.8089230769230769,0.06505637064075082,0.9144064386317907,0.03846808877063235,0.9494974358974361,0.02843105700737838,1.0,0.0
400,50,1.5,2,1,entropy,,0.9032050228700484,0.01832758797974284,0.9362477848331551,0.011347986053988297,0.8701622609069417,0.0255139450678122,0.8015384615384615,0.043925703814751804,0.9145271629778673,0.015656664685284743,0.9516923076923076,0.01917141076505531,1.0,0.0
400,50,1.5,2,2,entropy,,0.9032050228700484,0.01832758797974284,0.9362477848331551,0.011347986053988297,0.8701622609069417,0.0255139450678122,0.8015384615384615,0.043925703814751804,0.9145271629778673,0.015656664685284743,0.9518700854700854,0.019028660575460297,1.0,0.0
402,25,1.5,3,2,gini,,0.9028199039676048,0.031102462416593996,0.9363635704518549,0.018033380799360732,0.8692762374833547,0.04435547066710463,0.8015384615384615,0.0670034883839737,0.9144869215291751,0.025670448774683958,0.9628034188034189,0.01303886983311614,1.0,0.0
403,25,1.5,3,1,entropy,balanced,0.9026520029915328,0.03502078529633573,0.9363168838374898,0.019955381495487732,0.8689871221455758,0.0501710460604678,0.8086153846153847,0.08243397932130633,0.9144064386317907,0.028752958616035565,0.9616888888888889,0.02466310284565406,1.0,0.0
404,50,1.5,3,1,gini,balanced,0.9025163679375072,0.02916310331445192,0.9366480576055398,0.016680533317447288,0.8683846782694749,0.041740882290248846,0.7935384615384615,0.05907692307692305,0.9145271629778673,0.023909449205540903,0.9749743589743589,0.014316844992928351,1.0,0.0
405,25,0.1,2,1,entropy,balanced,0.9024811402156331,0.018218808537685878,0.9367497200447928,0.011375429960980595,0.8682125603864733,0.025073161867916652,0.7858461538461539,0.03080613171885248,0.9145271629778671,0.015656664685284743,0.9564307692307693,0.0181972934467359,0.9349855585770623,0.0064441862327732045
405,50,0.1,2,1,entropy,balanced,0.9024811402156331,0.018218808537685878,0.9367497200447928,0.011375429960980595,0.8682125603864733,0.025073161867916652,0.7858461538461539,0.03080613171885248,0.9145271629778671,0.015656664685284743,0.957319658119658,0.01843521516832085,0.9332896414660576,0.008821700531247043
405,100,0.1,2,1,entropy,balanced,0.9024811402156331,0.018218808537685878,0.9367497200447928,0.011375429960980595,0.8682125603864733,0.025073161867916652,0.7858461538461539,0.03080613171885248,0.9145271629778671,0.015656664685284743,0.957319658119658,0.01843521516832085,0.9332896414660576,0.008821700531247043
405,200,0.1,2,1,entropy,balanced,0.9024811402156331,0.018218808537685878,0.9367497200447928,0.011375429960980595,0.8682125603864733,0.025073161867916652,0.7858461538461539,0.03080613171885248,0.9145271629778671,0.015656664685284743,0.957319658119658,0.01843521516832085,0.9332896414660576,0.008821700531247043
405,25,0.1,2,2,entropy,balanced,0.9024811402156331,0.018218808537685878,0.9367497200447928,0.011375429960980595,0.8682125603864733,0.025073161867916652,0.7858461538461539,0.03080613171885248,0.9145271629778671,0.015656664685284743,0.9564307692307693,0.0181972934467359,0.9349855585770623,0.0064441862327732045
405,50,0.1,2,2,entropy,balanced,0.9024811402156331,0.018218808537685878,0.9367497200447928,0.011375429960980595,0.8682125603864733,0.025073161867916652,0.7858461538461539,0.03080613171885248,0.9145271629778671,0.015656664685284743,0.957319658119658,0.01843521516832085,0.9332896414660576,0.008821700531247043
405,100,0.1,2,2,entropy,balanced,0.9024811402156331,0.018218808537685878,0.9367497200447928,0.011375429960980595,0.8682125603864733,0.025073161867916652,0.7858461538461539,0.03080613171885248,0.9145271629778671,0.015656664685284743,0.957319658119658,0.01843521516832085,0.9332896414660576,0.008821700531247043
405,200,0.1,2,2,entropy,balanced,0.9024811402156331,0.018218808537685878,0.9367497200447928,0.011375429960980595,0.8682125603864733,0.025073161867916652,0.7858461538461539,0.03080613171885248,0.9145271629778671,0.015656664685284743,0.957319658119658,0.01843521516832085,0.9332896414660576,0.008821700531247043
405,25,0.1,2,5,entropy,balanced,0.9024811402156331,0.018218808537685878,0.9367497200447928,0.011375429960980595,0.8682125603864733,0.025073161867916652,0.7858461538461539,0.03080613171885248,0.9145271629778671,0.015656664685284743,0.9564307692307693,0.0181972934467359,0.9349855585770623,0.0064441862327732045
405,50,0.1,2,5,entropy,balanced,0.9024811402156331,0.018218808537685878,0.9367497200447928,0.011375429960980595,0.8682125603864733,0.025073161867916652,0.7858461538461539,0.03080613171885248,0.9145271629778671,0.015656664685284743,0.9578529914529913,0.018696065262722678,0.9332896414660576,0.008821700531247043
405,100,0.1,2,5,entropy,balanced,0.9024811402156331,0.018218808537685878,0.9367497200447928,0.011375429960980595,0.8682125603864733,0.025073161867916652,0.7858461538461539,0.03080613171885248,0.9145271629778671,0.015656664685284743,0.9578529914529913,0.018696065262722678,0.9332896414660576,0.008821700531247043
405,200,0.1,2,5,entropy,balanced,0.9024811402156331,0.018218808537685878,0.9367497200447928,0.011375429960980595,0.8682125603864733,0.025073161867916652,0.7858461538461539,0.03080613171885248,0.9145271629778671,0.015656664685284743,0.9578529914529913,0.018696065262722678,0.9332896414660576,0.008821700531247043
417,100,1.5,2,5,gini,,0.9023214013183237,0.03136810064374654,0.9366904422218507,0.017829360232679108,0.8679523604147967,0.04497377411220051,0.7932307692307692,0.06496316662349116,0.9144869215291751,0.025670448774683958,0.9730871794871796,0.01547394993522986,1.0,0.0
418,50,1.5,1,1,entropy,,0.9017740150434415,0.019883580330449836,0.932783490278865,0.015481800090637585,0.8707645398080182,0.02472092395288373,0.8252307692307692,0.032702351398366566,0.9116700201207244,0.018994645828902933,0.9531692307692307,0.0150687638057264,1.0,0.0
418,50,1.5,1,2,entropy,,0.9017740150434415,0.019883580330449836,0.932783490278865,0.015481800090637585,0.8707645398080182,0.02472092395288373,0.8252307692307692,0.032702351398366566,0.9116700201207244,0.018994645828902933,0.9531692307692307,0.0150687638057264,1.0,0.0
418,50,1.5,1,5,entropy,,0.9017740150434415,0.019883580330449836,0.932783490278865,0.015481800090637585,0.8707645398080182,0.02472092395288373,0.8252307692307692,0.032702351398366566,0.9116700201207244,0.018994645828902933,0.9531692307692307,0.0150687638057264,1.0,0.0
421,50,0.5,2,5,gini,balanced,0.901652014815976,0.04131610316311484,0.9328104390412288,0.029319674355937873,0.8704935905907227,0.05336689406001853,0.8249230769230769,0.04208079014714769,0.9115492957746479,0.03783522320846894,0.9523076923076923,0.02901126560550265,0.982892982473261,0.014443041577742122
421,100,0.5,2,5,gini,balanced,0.901652014815976,0.04131610316311484,0.9328104390412288,0.029319674355937873,0.8704935905907227,0.05336689406001853,0.8249230769230769,0.04208079014714769,0.9115492957746479,0.03783522320846894,0.9523076923076923,0.02901126560550265,0.982892982473261,0.014443041577742122
421,200,0.5,2,5,gini,balanced,0.901652014815976,0.04131610316311484,0.9328104390412288,0.029319674355937873,0.8704935905907227,0.05336689406001853,0.8249230769230769,0.04208079014714769,0.9115492957746479,0.03783522320846894,0.9523076923076923,0.02901126560550265,0.982892982473261,0.014443041577742122
424,25,0.5,2,1,gini,balanced,0.9014145421777904,0.04492753119381257,0.9329009565827328,0.03154278086738301,0.8699281277728481,0.05840149617337415,0.8246153846153845,0.05535041679204643,0.9115090543259556,0.04092664144688863,0.9509196581196582,0.028159267351787875,0.9805574299605327,0.01201911667105481
424,25,0.5,2,2,gini,balanced,0.9014145421777904,0.04492753119381257,0.9329009565827328,0.03154278086738301,0.8699281277728481,0.05840149617337415,0.8246153846153845,0.05535041679204643,0.9115090543259556,0.04092664144688863,0.9510974358974359,0.028067169258960165,0.9805574299605327,0.01201911667105481
426,50,1.5,3,5,gini,,0.9011740870178719,0.011907550889615499,0.933252935940506,0.008478668842096254,0.8690952380952381,0.01610024655176009,0.8175384615384615,0.04030181988931185,0.9116700201207244,0.010765621718311769,0.9739897435897437,0.012066436976490576,1.0,0.0
427,25,0.1,2,1,entropy,,0.9007719387898124,0.02259330431448987,0.9376628310898829,0.012359619841258019,0.8638810464897422,0.0328757766340415,0.761846153846154,0.050730987927446,0.9145271629778671,0.018076609254190003,0.9613846153846154,0.015846793706366956,0.9211436668672572,0.009541664751069798
427,25,0.1,2,2,entropy,,0.9007719387898124,0.02259330431448987,0.9376628310898829,0.012359619841258019,0.8638810464897422,0.0328757766340415,0.761846153846154,0.050730987927446,0.9145271629778671,0.018076609254190003,0.9613846153846154,0.015846793706366956,0.9211436668672572,0.009541664751069798
429,25,1.5,2,1,entropy,balanced,0.9006053058661584,0.025859600678821298,0.9335813465875237,0.01455183123522514,0.867629265144793,0.037230431882420326,0.8172307692307692,0.06549149635391267,0.911629778672032,0.0211630999149796,0.9498051282051282,0.022362700230611852,1.0,0.0
429,25,1.5,2,2,entropy,balanced,0.9006053058661584,0.025859600678821298,0.9335813465875237,0.01455183123522514,0.867629265144793,0.037230431882420326,0.8172307692307692,0.06549149635391267,0.911629778672032,0.0211630999149796,0.9498051282051282,0.022362700230611852,1.0,0.0
431,25,0.5,3,2,entropy,balanced,0.9002749133085566,0.021859833349498026,0.9339218072934419,0.013993895244714233,0.8666280193236714,0.029924974839019736,0.8012307692307692,0.037209148203891616,0.9116700201207244,0.018994645828902933,0.952868376068376,0.030093469022116473,1.0,0.0
432,25,1.5,2,1,gini,,0.9000760656228618,0.04067483597618974,0.9339695842213633,0.026328058493251053,0.8661825470243603,0.05507184532520343,0.8012307692307692,0.05748496072938706,0.9115895372233401,0.035600061053993756,0.9488136752136753,0.027458856862961668,1.0,0.0
432,25,1.5,2,2,gini,,0.9000760656228618,0.04067483597618974,0.9339695842213633,0.026328058493251053,0.8661825470243603,0.05507184532520343,0.8012307692307692,0.05748496072938706,0.9115895372233401,0.035600061053993756,0.9488136752136753,0.027458856862961668,1.0,0.0
434,25,1.5,2,1,gini,balanced,0.899768752133198,0.02647323108362804,0.9341696849144011,0.014132070054780125,0.8653678193519948,0.038849046414092744,0.8015384615384615,0.06700348838397371,0.9116700201207244,0.021034001598047962,0.9637470085470085,0.018893553664627683,1.0,0.0
434,25,1.5,2,2,gini,balanced,0.899768752133198,0.02647323108362804,0.9341696849144011,0.014132070054780125,0.8653678193519948,0.038849046414092744,0.8015384615384615,0.06700348838397371,0.9116700201207244,0.021034001598047962,0.9637470085470085,0.018893553664627683,1.0,0.0
434,25,1.5,2,5,gini,balanced,0.899768752133198,0.02647323108362804,0.9341696849144011,0.014132070054780125,0.8653678193519948,0.038849046414092744,0.8015384615384615,0.06700348838397371,0.9116700201207244,0.021034001598047962,0.9627213675213675,0.018327561978840678,1.0,0.0
437,200,1.5,1,1,entropy,,0.8994697183372711,0.032656049064641285,0.9343709135570567,0.0200604541914283,0.8645685231174858,0.04534153521391022,0.7932307692307692,0.05983488127966395,0.9116297786720322,0.02782817655284492,0.957565811965812,0.022932587178051682,1.0,0.0
437,200,1.5,1,2,entropy,,0.8994697183372711,0.032656049064641285,0.9343709135570567,0.0200604541914283,0.8645685231174858,0.04534153521391022,0.7932307692307692,0.05983488127966395,0.9116297786720322,0.02782817655284492,0.957565811965812,0.022932587178051682,1.0,0.0
437,200,1.5,1,5,entropy,,0.8994697183372711,0.032656049064641285,0.9343709135570567,0.0200604541914283,0.8645685231174858,0.04534153521391022,0.7932307692307692,0.05983488127966395,0.9116297786720322,0.02782817655284492,0.957565811965812,0.022932587178051682,1.0,0.0
440,100,1.5,1,1,entropy,,0.8993909168676408,0.02788516135527695,0.9344523688739022,0.015884191118145444,0.8643294648613796,0.039924966028412855,0.7935384615384615,0.06426572056887472,0.9116700201207244,0.022892397783716528,0.9551247863247865,0.020408459311855764,1.0,0.0
440,100,1.5,1,2,entropy,,0.8993909168676408,0.02788516135527695,0.9344523688739022,0.015884191118145444,0.8643294648613796,0.039924966028412855,0.7935384615384615,0.06426572056887472,0.9116700201207244,0.022892397783716528,0.9551247863247865,0.020408459311855764,1.0,0.0
440,100,1.5,1,5,entropy,,0.8993909168676408,0.02788516135527695,0.9344523688739022,0.015884191118145444,0.8643294648613796,0.039924966028412855,0.7935384615384615,0.06426572056887472,0.9116700201207244,0.022892397783716528,0.9551247863247865,0.020408459311855764,1.0,0.0
443,25,1.5,3,1,gini,balanced,0.898718888241131,0.030369985226902273,0.9347185314536137,0.01711417564991951,0.8627192450286485,0.04366664048671489,0.7849230769230768,0.0663674547745688,0.9115895372233401,0.024785139147446535,0.9549470085470085,0.03314107271291163,1.0,0.0
444,100,1.5,2,2,entropy,,0.8986047320075441,0.02360324461050376,0.9348940740910028,0.013104217389664557,0.8623153899240856,0.03433109357676245,0.7775384615384615,0.05502102879324825,0.9116700201207244,0.018994645828902933,0.9612991452991452,0.016195344877605388,1.0,0.0
445,50,0.5,2,1,gini,balanced,0.898240199790064,0.040359410316711225,0.9307971697664634,0.02866697624238788,0.8656832298136645,0.05213558839056472,0.8169230769230769,0.04225591236948402,0.9086921529175049,0.03697144636326577,0.951774358974359,0.029063718995554988,0.9813404962854158,0.01285011621033871
445,100,0.5,2,1,gini,balanced,0.898240199790064,0.040359410316711225,0.9307971697664634,0.02866697624238788,0.8656832298136645,0.05213558839056472,0.8169230769230769,0.04225591236948402,0.9086921529175049,0.03697144636326577,0.951774358974359,0.029063718995554988,0.9813404962854158,0.01285011621033871
445,200,0.5,2,1,gini,balanced,0.898240199790064,0.040359410316711225,0.9307971697664634,0.02866697624238788,0.8656832298136645,0.05213558839056472,0.8169230769230769,0.04225591236948402,0.9086921529175049,0.03697144636326577,0.951774358974359,0.029063718995554988,0.9813404962854158,0.01285011621033871
445,50,0.5,2,2,gini,balanced,0.898240199790064,0.040359410316711225,0.9307971697664634,0.02866697624238788,0.8656832298136645,0.05213558839056472,0.8169230769230769,0.04225591236948402,0.9086921529175049,0.03697144636326577,0.9519521367521367,0.02896925129576201,0.9813404962854158,0.01285011621033871
445,100,0.5,2,2,gini,balanced,0.898240199790064,0.040359410316711225,0.9307971697664634,0.02866697624238788,0.8656832298136645,0.05213558839056472,0.8169230769230769,0.04225591236948402,0.9086921529175049,0.03697144636326577,0.9519521367521367,0.02896925129576201,0.9813404962854158,0.01285011621033871
445,200,0.5,2,2,gini,balanced,0.898240199790064,0.040359410316711225,0.9307971697664634,0.02866697624238788,0.8656832298136645,0.05213558839056472,0.8169230769230769,0.04225591236948402,0.9086921529175049,0.03697144636326577,0.9519521367521367,0.02896925129576201,0.9813404962854158,0.01285011621033871
451,25,1.0,1,1,gini,,0.8977627495891525,0.04374167935510459,0.9308460239037121,0.030273688333501178,0.864679475274593,0.05820241414939023,0.8172307692307692,0.07879807164312179,0.9087323943661971,0.039108933012619224,0.9507794871794871,0.02669723341279284,0.9593432549750351,0.005136849379514887
451,25,1.0,1,2,gini,,0.8977627495891525,0.04374167935510459,0.9308460239037121,0.030273688333501178,0.864679475274593,0.05820241414939023,0.8172307692307692,0.07879807164312179,0.9087323943661971,0.039108933012619224,0.9507794871794871,0.02669723341279284,0.9593432549750351,0.005136849379514887
451,25,1.0,1,5,gini,,0.8977627495891525,0.04374167935510459,0.9308460239037121,0.030273688333501178,0.864679475274593,0.05820241414939023,0.8172307692307692,0.07879807164312179,0.9087323943661971,0.039108933012619224,0.9507794871794871,0.02669723341279284,0.9593432549750351,0.005136849379514887
454,25,1.5,3,1,gini,,0.8972859325930225,0.01644001713272216,0.9316937495128984,0.010318291825520324,0.8628781156731467,0.023075771638319847,0.802153846153846,0.053609148737900764,0.9088933601609659,0.014069206981489484,0.9431179487179489,0.018029336569461655,1.0,0.0
455,50,1.5,3,5,gini,balanced,0.8963569371072861,0.024694997402247204,0.9321564156396356,0.012936022668626637,0.8605574585749365,0.03646956244135069,0.7935384615384615,0.0642657205688747,0.9088128772635814,0.019455148613927543,0.9542769230769231,0.021426288826452717,1.0,0.0
456,50,1.5,2,5,gini,,0.8961607727304693,0.03426384412420458,0.9322732362821948,0.021607888143493625,0.8600483091787439,0.04693991873627194,0.7852307692307692,0.04947631075013361,0.9087323943661971,0.02960485461703435,0.9596717948717949,0.029641365547790302,1.0,0.0
457,50,1.5,2,5,entropy,,0.8960747077129934,0.02180819995470712,0.9324944008958568,0.014379267988167502,0.8596550145301303,0.02931949391209545,0.7778461538461539,0.03128188314372635,0.9088531187122737,0.019261324657986828,0.9569230769230769,0.016588378037740846,1.0,0.0
458,25,0.5,1,1,gini,,0.894777044676997,0.04392318058474696,0.9329939936882827,0.026549605937210185,0.8565600956657116,0.06165997687991385,0.7695384615384615,0.07825553650753944,0.9087726358148892,0.036923058757015806,0.9533025641025642,0.03227400477664929,0.925651690628213,0.012493539137721218
458,25,0.5,1,2,gini,,0.894777044676997,0.04392318058474696,0.9329939936882827,0.026549605937210185,0.8565600956657116,0.06165997687991385,0.7695384615384615,0.07825553650753944,0.9087726358148892,0.036923058757015806,0.9533025641025642,0.03227400477664929,0.925651690628213,0.012493539137721218
458,25,0.5,1,5,gini,,0.894777044676997,0.04392318058474696,0.9329939936882827,0.026549605937210185,0.8565600956657116,0.06165997687991385,0.7695384615384615,0.07825553650753944,0.9087726358148892,0.036923058757015806,0.9533025641025642,0.03227400477664929,0.925651690628213,0.012493539137721218
461,50,1.5,1,1,gini,balanced,0.8920882954761638,0.027685446963288476,0.9263522786186987,0.01890158794480405,0.8578243123336291,0.03669728875887874,0.8169230769230769,0.04225591236948402,0.9030181086519115,0.024840743470816076,0.9475111111111112,0.020235844007998525,0.9782466048858881,0.02661891787330345
461,50,1.5,1,2,gini,balanced,0.8920882954761638,0.027685446963288476,0.9263522786186987,0.01890158794480405,0.8578243123336291,0.03669728875887874,0.8169230769230769,0.04225591236948402,0.9030181086519115,0.024840743470816076,0.9475111111111112,0.020235844007998525,0.9782466048858881,0.02661891787330345
461,50,1.5,1,5,gini,balanced,0.8920882954761638,0.027685446963288476,0.9263522786186987,0.01890158794480405,0.8578243123336291,0.03669728875887874,0.8169230769230769,0.04225591236948402,0.9030181086519115,0.024840743470816076,0.9475111111111112,0.020235844007998525,0.9782466048858881,0.02661891787330345
464,100,1.5,1,1,gini,balanced,0.8915903465080023,0.03277162937759958,0.9266254332309313,0.022327086309459114,0.8565552597850734,0.04348299633751429,0.8089230769230769,0.0480867066968278,0.9029778672032194,0.029362307539165727,0.9521846153846154,0.02242538661404188,0.9782466048858881,0.02661891787330345
464,200,1.5,1,1,gini,balanced,0.8915903465080023,0.03277162937759958,0.9266254332309313,0.022327086309459114,0.8565552597850734,0.04348299633751429,0.8089230769230769,0.0480867066968278,0.9029778672032194,0.029362307539165727,0.952540170940171,0.02260215801501037,0.9782466048858881,0.02661891787330345
464,100,1.5,1,2,gini,balanced,0.8915903465080023,0.03277162937759958,0.9266254332309313,0.022327086309459114,0.8565552597850734,0.04348299633751429,0.8089230769230769,0.0480867066968278,0.9029778672032194,0.029362307539165727,0.9521846153846154,0.02242538661404188,0.9782466048858881,0.02661891787330345
464,200,1.5,1,2,gini,balanced,0.8915903465080023,0.03277162937759958,0.9266254332309313,0.022327086309459114,0.8565552597850734,0.04348299633751429,0.8089230769230769,0.0480867066968278,0.9029778672032194,0.029362307539165727,0.952540170940171,0.02260215801501037,0.9782466048858881,0.02661891787330345
464,100,1.5,1,5,gini,balanced,0.8915903465080023,0.03277162937759958,0.9266254332309313,0.022327086309459114,0.8565552597850734,0.04348299633751429,0.8089230769230769,0.0480867066968278,0.9029778672032194,0.029362307539165727,0.9521846153846154,0.02242538661404188,0.9782466048858881,0.02661891787330345
464,200,1.5,1,5,gini,balanced,0.8915903465080023,0.03277162937759958,0.9266254332309313,0.022327086309459114,0.8565552597850734,0.04348299633751429,0.8089230769230769,0.0480867066968278,0.9029778672032194,0.029362307539165727,0.952540170940171,0.02260215801501037,0.9782466048858881,0.02661891787330345
470,25,1.5,2,5,entropy,balanced,0.8902302619524729,0.02846749556190523,0.9277071582900425,0.015413509961807986,0.8527533656149033,0.04159805930034647,0.7938461538461539,0.07688614498035927,0.9031388329979879,0.022828857154617896,0.9492444444444444,0.02422674779333734,1.0,0.0
471,50,1.5,1,1,entropy,balanced,0.8872153919608486,0.03612398757680765,0.9254175245939145,0.023203812187095073,0.8490132593277829,0.04904543995562505,0.7852307692307692,0.04947631075013361,0.9001609657947686,0.03151971676278295,0.9368923076923078,0.012490879834565977,0.9560398160946217,0.025001188975894616
471,50,1.5,1,2,entropy,balanced,0.8872153919608486,0.03612398757680765,0.9254175245939145,0.023203812187095073,0.8490132593277829,0.04904543995562505,0.7852307692307692,0.04947631075013361,0.9001609657947686,0.03151971676278295,0.9368923076923078,0.012490879834565977,0.9560398160946217,0.025001188975894616
471,50,1.5,1,5,entropy,balanced,0.8872153919608486,0.03612398757680765,0.9254175245939145,0.023203812187095073,0.8490132593277829,0.04904543995562505,0.7852307692307692,0.04947631075013361,0.9001609657947686,0.03151971676278295,0.9368923076923078,0.012490879834565977,0.9560398160946217,0.025001188975894616
474,25,1.5,3,5,gini,balanced,0.8872062567841127,0.038347810291768154,0.9252713528981186,0.022059394130300433,0.8491411606701066,0.054954225741573416,0.7935384615384615,0.07778227844590749,0.9002012072434609,0.03148414411927319,0.9612786324786325,0.01097668266263907,1.0,0.0
475,25,1.5,1,1,gini,balanced,0.8855802627107818,0.0362268697071733,0.9220448791630602,0.024044423282837887,0.8491156462585036,0.04866185678916009,0.8089230769230769,0.054335360134508584,0.8972635814889337,0.032043565921403,0.9418256410256409,0.02334015466491831,0.972759149621092,0.023529533830202416
475,25,1.5,1,2,gini,balanced,0.8855802627107818,0.0362268697071733,0.9220448791630602,0.024044423282837887,0.8491156462585036,0.04866185678916009,0.8089230769230769,0.054335360134508584,0.8972635814889337,0.032043565921403,0.9418256410256409,0.02334015466491831,0.972759149621092,0.023529533830202416
475,25,1.5,1,5,gini,balanced,0.8855802627107818,0.0362268697071733,0.9220448791630602,0.024044423282837887,0.8491156462585036,0.04866185678916009,0.8089230769230769,0.054335360134508584,0.8972635814889337,0.032043565921403,0.9418256410256409,0.02334015466491831,0.972759149621092,0.023529533830202416
478,25,1.5,1,1,entropy,balanced,0.8842082947887759,0.033828690570730756,0.923126734505088,0.021541209365887742,0.8452898550724639,0.046138427187627826,0.7852307692307692,0.04947631075013361,0.8973038229376258,0.029390476424339156,0.9379589743589744,0.01189970309471717,0.9513392473425306,0.017325273532540323
478,100,1.5,1,1,entropy,balanced,0.8842082947887759,0.033828690570730756,0.923126734505088,0.021541209365887742,0.8452898550724639,0.046138427187627826,0.7852307692307692,0.04947631075013361,0.8973038229376258,0.029390476424339156,0.9400923076923078,0.011835172572075042,0.9560398160946217,0.025001188975894616
478,200,1.5,1,1,entropy,balanced,0.8842082947887759,0.033828690570730756,0.923126734505088,0.021541209365887742,0.8452898550724639,0.046138427187627826,0.7852307692307692,0.04947631075013361,0.8973038229376258,0.029390476424339156,0.9400923076923078,0.011835172572075042,0.9560398160946217,0.025001188975894616
478,25,1.5,1,2,entropy,balanced,0.8842082947887759,0.033828690570730756,0.923126734505088,0.021541209365887742,0.8452898550724639,0.046138427187627826,0.7852307692307692,0.04947631075013361,0.8973038229376258,0.029390476424339156,0.9379589743589744,0.01189970309471717,0.9513392473425306,0.017325273532540323
478,100,1.5,1,2,entropy,balanced,0.8842082947887759,0.033828690570730756,0.923126734505088,0.021541209365887742,0.8452898550724639,0.046138427187627826,0.7852307692307692,0.04947631075013361,0.8973038229376258,0.029390476424339156,0.9400923076923078,0.011835172572075042,0.9560398160946217,0.025001188975894616
478,200,1.5,1,2,entropy,balanced,0.8842082947887759,0.033828690570730756,0.923126734505088,0.021541209365887742,0.8452898550724639,0.046138427187627826,0.7852307692307692,0.04947631075013361,0.8973038229376258,0.029390476424339156,0.9400923076923078,0.011835172572075042,0.9560398160946217,0.025001188975894616
478,25,1.5,1,5,entropy,balanced,0.8842082947887759,0.033828690570730756,0.923126734505088,0.021541209365887742,0.8452898550724639,0.046138427187627826,0.7852307692307692,0.04947631075013361,0.8973038229376258,0.029390476424339156,0.9379589743589744,0.01189970309471717,0.9513392473425306,0.017325273532540323
478,100,1.5,1,5,entropy,balanced,0.8842082947887759,0.033828690570730756,0.923126734505088,0.021541209365887742,0.8452898550724639,0.046138427187627826,0.7852307692307692,0.04947631075013361,0.8973038229376258,0.029390476424339156,0.9400923076923078,0.011835172572075042,0.9560398160946217,0.025001188975894616
478,200,1.5,1,5,entropy,balanced,0.8842082947887759,0.033828690570730756,0.923126734505088,0.021541209365887742,0.8452898550724639,0.046138427187627826,0.7852307692307692,0.04947631075013361,0.8973038229376258,0.029390476424339156,0.9400923076923078,0.011835172572075042,0.9560398160946217,0.025001188975894616
487,100,0.1,1,1,gini,,0.8830751052834878,0.03046943152576498,0.9277351649977803,0.016399956412754244,0.8384150455691953,0.0446139005595884,0.7295384615384616,0.06072072065744743,0.9002012072434606,0.02414721651903261,0.9509811965811966,0.03080889674960152,0.9012141187577974,0.012531471485759706
