seed,threshold,accuracy,macro_f1,f1_g,f1_b,recall_g,recall_b,precision_g,precision_b
2,0.46,0.9436619718309859,0.9356884057971014,0.9583333333333334,0.9130434782608695,1.0,0.84,0.92,1.0
2,0.48,0.9436619718309859,0.9356884057971014,0.9583333333333334,0.9130434782608695,1.0,0.84,0.92,1.0
2,0.5,0.9436619718309859,0.9356884057971014,0.9583333333333334,0.9130434782608695,1.0,0.84,0.92,1.0
2,0.52,0.9295774647887324,0.9220978714066272,0.946236559139785,0.8979591836734694,0.9565217391304348,0.88,0.9361702127659575,0.9166666666666666
2,0.54,0.9436619718309859,0.9393162393162393,0.9555555555555556,0.9230769230769231,0.9347826086956522,0.96,0.9772727272727273,0.8888888888888888
2,0.56,0.8873239436619719,0.8820598006644518,0.9069767441860465,0.8571428571428571,0.8478260869565217,0.96,0.975,0.7741935483870968
2,0.58,0.8028169014084507,0.8008814102564102,0.8205128205128205,0.78125,0.6956521739130435,1.0,1.0,0.6410256410256411
2,0.6,0.6901408450704225,0.6900793650793651,0.6857142857142857,0.6944444444444444,0.5217391304347826,1.0,1.0,0.5319148936170213
2,0.62,0.5633802816901409,0.5545436146529042,0.4918032786885246,0.6172839506172839,0.32608695652173914,1.0,1.0,0.44642857142857145
2,0.64,0.4507042253521127,0.4129743481026076,0.2641509433962264,0.5617977528089888,0.15217391304347827,1.0,1.0,0.390625
2,0.66,0.38028169014084506,0.3076241134751773,0.08333333333333333,0.5319148936170213,0.043478260869565216,1.0,1.0,0.36231884057971014
2,0.68,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
2,0.7,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
2,0.72,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
2,0.74,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
2,0.76,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
2,0.78,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
2,0.8,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
2,0.82,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
2,0.84,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
2,0.86,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
2,0.88,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
2,0.9,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
3,0.1,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
3,0.12,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
3,0.14,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
3,0.16,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
3,0.18,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
3,0.2,0.647887323943662,0.39316239316239315,0.7863247863247863,0.0,1.0,0.0,0.647887323943662,0.0
3,0.22,0.6619718309859155,0.4350132625994695,0.7931034482758621,0.07692307692307693,1.0,0.04,0.6571428571428571,1.0
3,0.24,0.676056338028169,0.4740740740740741,0.8,0.14814814814814814,1.0,0.08,0.6666666666666666,1.0
3,0.26,0.676056338028169,0.4740740740740741,0.8,0.14814814814814814,1.0,0.08,0.6666666666666666,1.0
3,0.28,0.676056338028169,0.4740740740740741,0.8,0.14814814814814814,1.0,0.08,0.6666666666666666,1.0
3,0.3,0.6901408450704225,0.5106516290726817,0.8070175438596491,0.21428571428571427,1.0,0.12,0.6764705882352942,1.0
3,0.32,0.6901408450704225,0.5106516290726817,0.8070175438596491,0.21428571428571427,1.0,0.12,0.6764705882352942,1.0
3,0.34,0.6901408450704225,0.5106516290726817,0.8070175438596491,0.21428571428571427,1.0,0.12,0.6764705882352942,1.0
3,0.36,0.704225352112676,0.5450106805004578,0.8141592920353983,0.27586206896551724,1.0,0.16,0.6865671641791045,1.0
3,0.38,0.7323943661971831,0.6079628015111886,0.8288288288288288,0.3870967741935484,1.0,0.24,0.7076923076923077,1.0
3,0.4,0.7746478873239436,0.6906318082788672,0.8518518518518519,0.5294117647058824,1.0,0.36,0.7419354838709677,1.0
3,0.42,0.8309859154929577,0.784412955465587,0.8846153846153846,0.6842105263157895,1.0,0.52,0.7931034482758621,1.0
3,0.44,0.8732394366197183,0.8456894469934799,0.9108910891089109,0.7804878048780488,1.0,0.64,0.8363636363636363,1.0
3,0.46,0.8732394366197183,0.8456894469934799,0.9108910891089109,0.7804878048780488,1.0,0.64,0.8363636363636363,1.0
3,0.48,0.8732394366197183,0.8498942917547568,0.9090909090909091,0.7906976744186046,0.9782608695652174,0.68,0.8490566037735849,0.9444444444444444
3,0.5,0.8873239436619719,0.874113475177305,0.9148936170212766,0.8333333333333334,0.9347826086956522,0.8,0.8958333333333334,0.8695652173913043
