threshold,macro_f1,accuracy,b_recall,b_f1,g_recall,g_f1
1.340823879486401,0.6600747088551966,0.6609686609686609,0.9920634920634921,0.6775067750677507,0.47555555555555556,0.6426426426426426
1.3442382795265853,0.6571149462715727,0.6581196581196581,0.9920634920634921,0.6756756756756757,0.4711111111111111,0.6385542168674698
-1.3050211342852016,0.6553580497714576,0.7521367521367521,0.30952380952380953,0.4727272727272727,1.0,0.8379888268156425
1.3477451723954816,0.6541477675263231,0.6552706552706553,0.9920634920634921,0.6738544474393531,0.4666666666666667,0.6344410876132931
1.3517743951547176,0.6511730205278592,0.6524216524216524,0.9920634920634921,0.6720430107526881,0.4622222222222222,0.6303030303030303
-1.3159539616512967,0.6499229304560704,0.7492877492877493,0.30158730158730157,0.4634146341463415,1.0,0.8364312267657993
1.3547782553397831,0.648190552246225,0.6495726495726496,0.9920634920634921,0.6702412868632708,0.4577777777777778,0.6261398176291794
1.3551912706131457,0.6452002086865789,0.6467236467236467,0.9920634920634921,0.6684491978609626,0.4533333333333333,0.6219512195121951
-1.3193844531033392,0.6444335681846637,0.7464387464387464,0.29365079365079366,0.4539877300613497,1.0,0.8348794063079777
1.3555994907211726,0.6422018348623852,0.6438746438746439,0.9920634920634921,0.6666666666666666,0.4488888888888889,0.617737003058104
1.3565829725616838,0.639195274768307,0.6410256410256411,0.9920634920634921,0.6648936170212766,0.4444444444444444,0.6134969325153374
-1.322753096746942,0.6388888888888888,0.7435897435897436,0.2857142857142857,0.4444444444444444,1.0,0.8333333333333334
1.3673047996785357,0.6361803713527852,0.6381766381766382,0.9920634920634921,0.6631299734748011,0.44,0.6092307692307692
-1.3251277669967516,0.6332877923330387,0.7407407407407407,0.2777777777777778,0.43478260869565216,1.0,0.8317929759704251
1.3784735428953345,0.6331569664902998,0.6353276353276354,0.9920634920634921,0.6613756613756614,0.43555555555555553,0.6049382716049383
1.3835795864499532,0.630124900953299,0.6324786324786325,0.9920634920634921,0.6596306068601583,0.4311111111111111,0.6006191950464397
-1.3284457273010328,0.6276291512915129,0.7378917378917379,0.2698412698412698,0.425,1.0,0.8302583025830258
1.3929069149466113,0.6270840143837856,0.6296296296296297,0.9920634920634921,0.6578947368421053,0.4266666666666667,0.5962732919254659
1.4091227677708704,0.6267179319371727,0.6296296296296297,1.0,0.6596858638743456,0.4222222222222222,0.59375
1.403326130914217,0.6240341452645521,0.6267806267806267,0.9920634920634921,0.6561679790026247,0.4222222222222222,0.5919003115264797
1.409945091496268,0.6236525696325822,0.6267806267806267,1.0,0.6579634464751958,0.4177777777777778,0.5893416927899686
-1.3338922115268095,0.6219118106952987,0.7350427350427351,0.2619047619047619,0.41509433962264153,1.0,0.8287292817679558
1.4109063648047881,0.6205778301886793,0.6239316239316239,1.0,0.65625,0.41333333333333333,0.5849056603773585
1.4133884152067715,0.6174935474620018,0.6210826210826211,1.0,0.6545454545454545,0.4088888888888889,0.580441640378549
